ax,ay,az,dt,dpitch,dyaw,droll,pressure
-0.0006361309700847282,0.0005942448780775987,-0.0001841249535307325,0.1,0.0013645430764550846,-0.04080186823643231,0.04568226046773205,0.0
0.0005567309000026181,-0.0003945239295356586,0.00042135733546846895,0.1,0.00017826339901595907,-0.08116305433216234,0.04555985676808078,0.0
0.000226207436673581,-0.0002048374644004276,-0.0004966168188240348,0.1,0.0002504116840296658,-0.08190623955071903,0.04499425876284172,0.0
-0.000639903054312965,0.0004371003491246806,-0.0002175547220229909,0.1,-0.0011972186202574239,-0.08141245302041872,0.04550010112513173,0.0
-0.0001463480587133905,-0.0004942380261570946,-0.00012769385997988053,0.1,0.001236919190609888,-0.07942037391962327,0.04530854613895858,0.0
-0.00040266806657037206,-0.00042449655398762613,0.0005460348067140682,0.1,0.0012829678269373856,-0.08032847021887124,0.045342327155168324,0.0
-0.0004626900828195644,-0.0006609210567684339,0.00041343091425276963,0.1,-0.0009070208292989391,-0.08002596758824894,0.045271606851250305,0.0
0.0005565212711554478,0.00022805273139104215,0.00011360441132109468,0.1,-0.0011078404916081452,-0.07932317597865529,0.04511899860326156,0.0
0.00038888373175968797,0.00022065096949550706,0.0005309062332434795,0.1,-0.0006380597127026414,-0.08106732456809766,0.04609457432102614,0.0
6.743169818582731e-5,-4.833311955182184e-5,-0.0003283678643127881,0.1,-0.001602766000586065,-0.08163706938668439,0.04538906536698341,0.0
-0.00025824348423794343,0.000230102457841379,-0.0003864961028299251,0.1,-0.0009198277279082268,-0.0818539833189799,0.04546708245627158,0.0
0.0005213431576487873,0.00036857871840952143,0.0004963492961055251,0.1,-0.0010542364002730552,-0.08027778008564794,0.04570916912584698,0.0
-0.0006309927319642108,2.7829288150570693e-5,-0.0002463539274104318,0.1,0.0009118416295782589,-0.07820068818188246,0.045745650097135764,0.0
0.00037668987677862847,-0.0002647982101358835,0.0001155692031311612,0.1,0.0016492331049329343,-0.07964004285025174,0.04612518302827401,0.0
-0.0002341435527035617,-7.203936081042684e-5,0.0001336137634172062,0.1,-0.0005365233126082248,-0.07833950842486348,0.04518708442202788,0.0
-0.0002496042353603447,0.0005956936162453355,0.0003906291748811392,0.1,-7.335221433883756e-5,-0.07964385872537547,0.045108730992604706,0.0
-0.00013024986473133169,0.0006197807854854506,3.6526890637139305e-5,0.1,0.0017793436337144905,-0.0789709546277301,0.046067950368250066,0.0
-2.2575941282104158e-5,-9.710887942645098e-5,0.00021111230458594895,0.1,-0.0008246201899106719,-0.08040760185774637,0.04490382041342344,0.0
6.314875003685108e-5,-0.0001462761755931727,0.0004100311364779061,0.1,0.0016984507185707574,-0.08094452439271965,0.0460962506857041,0.0
-1.7842577595998746e-5,-0.0006702271680405505,-0.0005745461665057194,0.1,0.0017142326061040116,-0.07849369406707347,0.04507823394961249,0.0
0.00018622542524641118,-0.000369441209275308,0.0005541695735616199,0.1,0.00028685877372822203,-0.07959228085065823,0.04488675795551866,0.0
0.0005108142365169877,0.0003560445209773788,-0.0006639397517487879,0.1,4.997543356858988e-5,-0.07909251343318383,0.04486952871424023,0.0
0.00047225139469046665,0.0005057730665254475,-0.0006648624020074425,0.1,-0.0006045680221146749,-0.0783056982935157,0.045728850549274024,0.0
0.0003607224787714883,0.00017436015483885854,0.0006647599719708984,0.1,2.1546590595031264e-5,-0.08251004563692702,0.045158041616357586,0.0
0.00044629071804067234,-0.0003571806072194983,-0.0005051678940475999,0.1,-0.0003677419094600234,-0.08208611740082464,0.04591189622607923,0.0
-0.0003826685926221307,-0.0004283494244946187,-0.00042645629549173955,0.1,0.0011233977920533963,-0.07844164289775678,0.04581741771765367,0.0
0.00033761179259012415,-0.0005456724398367669,0.00034975073983766207,0.1,-0.0017226602770189516,-0.08097667449690109,0.045787612842151514,0.0
-7.273522307116798e-5,0.0001138708020333684,-0.00026734358593672066,0.1,-0.000703362327230739,-0.0810627560640737,0.04611856864163001,0.0
-0.0006223061751163545,-2.7338478890100594e-5,0.0005645337765623998,0.1,-0.00019746461952763696,-0.07998841486551475,0.04540740592171652,0.0
-0.0003732887935861129,-0.0005082915406875636,0.0005074455423560825,0.1,-0.00010559062083643396,-0.07958896643634138,0.04503932514283812,0.0
-0.00010388406735278879,-0.0004722317648197751,-3.486378608063129e-5,0.1,-0.002018002675658462,-0.08126994727211885,0.04532823225192178,0.0
0.00046072988097430604,-0.00025553826943896287,0.000335180598550788,0.1,0.0019505161304531101,-0.08262998097760335,0.04526750219195804,0.0
0.0003403162586572746,-0.0006470088941299747,-0.0006734447559769518,0.1,0.0009260398359454098,-0.08182368915293152,0.0449557399194582,0.0
0.0001878864331889435,8.033662466967911e-5,-0.000468951853901267,0.1,0.0005745508321521868,-0.07870159105811922,0.04516605872459068,0.0
9.075656240305504e-5,-0.00017180651232362955,0.0005373133191888169,0.1,0.000612731784129345,-0.08052794032314928,0.04522022551411488,0.0
0.00011034463218236692,0.0006289226773582928,0.00027528566248513674,0.1,0.0006427482578399065,-0.08181342660219539,0.046170125097527506,0.0
0.00014716467139956228,0.0003880571230726768,-0.0006604609336712438,0.1,0.0007461007878886201,-0.0826750219664727,0.04530271507749949,0.0
0.00014961821345228521,-0.0005345548719347449,-8.549963944099074e-6,0.1,0.0015139105329982948,-0.07838139495250104,0.045971956125096365,0.0
-5.8262877394300855e-5,-0.0001444369741540036,0.00052047089120938,0.1,-0.000974354777558445,-0.082210195568241,0.045813347691199595,0.0
